ds,y
2016-02-13,738
2016-02-13,625
2016-02-13,702
2016-02-13,825
2016-02-13,819
2016-02-13,834
2016-02-13,728
2016-02-13,573
2016-02-13,484
2016-02-13,411
2016-02-13,274
2016-02-13,232
2016-02-13,183
2016-02-13,193
2016-02-14,209
2016-02-14,137
2016-02-14,95
2016-02-14,92
2016-02-14,51
2016-02-14,49
2016-02-14,66
2016-02-14,119
2016-02-14,227
2016-02-14,481
2016-02-14,849
2016-02-14,1271
2016-02-14,1389
2016-02-14,1443
2016-02-14,1409
2016-02-14,1332
2016-02-14,1310
2016-02-14,992
2016-02-14,670
2016-02-14,507
2016-02-14,367
2016-02-14,257
2016-02-14,235
2016-02-14,140
2016-02-15,99
2016-02-15,65
2016-02-15,39
2016-02-15,18
2016-02-15,24
2016-02-15,88
2016-02-15,453
2016-02-15,1506
2016-02-15,3352
2016-02-15,1741
2016-02-15,704
2016-02-15,662
2016-02-15,860
2016-02-15,902
2016-02-15,869
2016-02-15,978
2016-02-15,1182
2016-02-15,2683
2016-02-15,2462
2016-02-15,1356
2016-02-15,752
2016-02-15,469
2016-02-15,329
2016-02-15,196
2016-02-16,93
2016-02-16,57
2016-02-16,33
2016-02-16,12
2016-02-16,22
2016-02-16,93
2016-02-16,526
2016-02-16,1740
2016-02-16,3552
2016-02-16,1731
2016-02-16,856
2016-02-16,827
2016-02-16,1063
2016-02-16,1092
2016-02-16,1004
2016-02-16,1146
2016-02-16,1457
2016-02-16,2765
2016-02-16,2488
2016-02-16,1538
2016-02-16,885
2016-02-16,675
2016-02-16,464
2016-02-16,267
2016-02-17,125
2016-02-17,57
2016-02-17,37
2016-02-17,27
2016-02-17,26
2016-02-17,94
2016-02-17,529
2016-02-17,1814
2016-02-17,3635
2016-02-17,1654
2016-02-17,830
2016-02-17,716
2016-02-17,970
2016-02-17,922
2016-02-17,831
2016-02-17,899
2016-02-17,1081
2016-02-17,1860
2016-02-17,1283
2016-02-17,675
2016-02-17,328
2016-02-17,273
2016-02-17,207
2016-02-17,161
2016-02-18,88
2016-02-18,59
2016-02-18,23
2016-02-18,28
2016-02-18,26
2016-02-18,88
2016-02-18,479
2016-02-18,1634
2016-02-18,3380
2016-02-18,1772
2016-02-18,868
2016-02-18,781
2016-02-18,1026
2016-02-18,1004
2016-02-18,957
2016-02-18,1071
2016-02-18,1469
2016-02-18,2616
2016-02-18,2456
2016-02-18,1357
2016-02-18,870
2016-02-18,616
2016-02-18,466
2016-02-18,383
2016-02-19,172
2016-02-19,96
2016-02-19,63
2016-02-19,51
2016-02-19,41
2016-02-19,89
2016-02-19,421
2016-02-19,1406
2016-02-19,3214
2016-02-19,1764
2016-02-19,957
2016-02-19,959
2016-02-19,1256
2016-02-19,1259
2016-02-19,1131
2016-02-19,1095
2016-02-19,1288
2016-02-19,2318
2016-02-19,1768
2016-02-19,1045
2016-02-19,634
2016-02-19,451
2016-02-19,341
2016-02-19,354
2016-02-20,274
2016-02-20,180
2016-02-20,127
2016-02-20,99
2016-02-20,84
2016-02-20,53
2016-02-20,95
2016-02-20,171
2016-02-20,692
2016-02-20,1075
2016-02-20,1240
2016-02-20,1350
2016-02-20,775
2016-02-20,506
2016-02-20,423
2016-02-20,528
2016-02-20,684
2016-02-20,581
2016-02-20,471
2016-02-20,384
2016-02-20,328
2016-02-20,307
2016-02-20,318
2016-02-21,298
2016-02-21,278
2016-02-21,206
2016-02-21,146
2016-02-21,107
2016-02-21,67
2016-02-21,70
2016-02-21,143
2016-02-21,240
2016-02-21,446
2016-02-21,822
2016-02-21,1071
2016-02-21,1337
2016-02-21,1431
2016-02-21,1504
2016-02-21,1357
2016-02-21,1320
2016-02-21,1024
2016-02-21,857
2016-02-21,632
2016-02-21,518
2016-02-21,335
2016-02-21,251
2016-02-21,210
2016-02-22,133
2016-02-22,51
2016-02-22,32
2016-02-22,20
2016-02-22,28
2016-02-22,70
2016-02-22,319
2016-02-22,1386
2016-02-22,3199
2016-02-22,1335
2016-02-22,410
2016-02-22,447
2016-02-22,657
2016-02-22,752
2016-02-22,725
2016-02-22,864
2016-02-22,1322
2016-02-22,2832
2016-02-22,2512
2016-02-22,1468
2016-02-22,795
2016-02-22,555
2016-02-22,365
2016-02-22,186
2016-02-23,106
2016-02-23,69
2016-02-23,42
2016-02-23,20
2016-02-23,29
2016-02-23,103
2016-02-23,621
2016-02-23,2066
2016-02-23,4051
2016-02-23,1950
2016-02-23,827
2016-02-23,808
2016-02-23,1032
2016-02-23,1057
2016-02-23,953
2016-02-23,965
2016-02-23,1493
2016-02-23,3006
2016-02-23,2665
2016-02-23,1463
2016-02-23,881
2016-02-23,629
2016-02-23,497
2016-02-23,324
2016-02-24,150
2016-02-24,74
2016-02-24,49
2016-02-24,29
2016-02-24,37
2016-02-24,96
2016-02-24,591
2016-02-24,1962
2016-02-24,4019
2016-02-24,1880
2016-02-24,895
2016-02-24,827
2016-02-24,1068
2016-02-24,1082
2016-02-24,998
2016-02-24,1014
2016-02-24,1477
2016-02-24,2756
2016-02-24,2628
2016-02-24,1495
2016-02-24,901
2016-02-24,606
2016-02-24,504
2016-02-24,343
2016-02-25,168
2016-02-25,78
2016-02-25,46
2016-02-25,60
2016-02-25,34
2016-02-25,94
2016-02-25,563
2016-02-25,1882
2016-02-25,3867
2016-02-25,1948
2016-02-25,838
2016-02-25,721
2016-02-25,923
2016-02-25,993
2016-02-25,831
2016-02-25,937
2016-02-25,1410
2016-02-25,2637
2016-02-25,2424
2016-02-25,1468
2016-02-25,834
2016-02-25,601
2016-02-25,458
2016-02-25,359
2016-02-26,188
2016-02-26,110
2016-02-26,66
2016-02-26,60
2016-02-26,54
2016-02-26,105
2016-02-26,481
2016-02-26,1704
2016-02-26,3477
2016-02-26,1774
2016-02-26,864
2016-02-26,835
2016-02-26,1085
2016-02-26,1130
2016-02-26,1041
2016-02-26,1103
2016-02-26,1599
2016-02-26,2570
2016-02-26,2018
2016-02-26,1215
2016-02-26,698
2016-02-26,508
2016-02-26,459
2016-02-26,436
2016-02-27,350
2016-02-27,310
2016-02-27,201
2016-02-27,131
2016-02-27,75
2016-02-27,76
2016-02-27,92
2016-02-27,218
2016-02-27,408
2016-02-27,753
2016-02-27,941
2016-02-27,1194
2016-02-27,1251
2016-02-27,1353
2016-02-27,1253
2016-02-27,1140
2016-02-27,1228
2016-02-27,1004
2016-02-27,682
2016-02-27,655
2016-02-27,492
2016-02-27,304
2016-02-27,316
2016-02-27,318
2016-02-28,269
2016-02-28,231
2016-02-28,175
2016-02-28,132
2016-02-28,68
2016-02-28,53
2016-02-28,65
2016-02-28,124
2016-02-28,230
2016-02-28,505
2016-02-28,830
2016-02-28,1009
2016-02-28,1330
2016-02-28,1445
2016-02-28,1399
2016-02-28,1284
2016-02-28,1202
2016-02-28,964
2016-02-28,662
2016-02-28,466
2016-02-28,353
2016-02-28,267
2016-02-28,209
2016-02-28,179
2016-02-29,71
2016-02-29,48
2016-02-29,33
2016-02-29,24
2016-02-29,35
2016-02-29,94
2016-02-29,513
2016-02-29,1825
2016-02-29,3775
2016-02-29,1765
2016-02-29,773
2016-02-29,699
2016-02-29,924
2016-02-29,944
2016-02-29,831
2016-02-29,1023
2016-02-29,1430
2016-02-29,2868
2016-02-29,2705
2016-02-29,1463
2016-02-29,862
2016-02-29,536
2016-02-29,257
2016-02-29,87
2016-03-01,29
2016-03-01,14
2016-03-01,16
2016-03-01,14
2016-03-01,32
2016-03-01,85
2016-03-01,563
2016-03-01,1621
2016-03-01,3514
2016-03-01,1469
2016-03-01,287
2016-03-01,190
2016-03-01,500
2016-03-01,634
2016-03-01,651
2016-03-01,728
2016-03-01,1321
2016-03-01,2852
2016-03-01,2586
2016-03-01,1444
2016-03-01,899
2016-03-01,580
2016-03-01,435
2016-03-01,240
2016-03-02,135
2016-03-02,66
2016-03-02,24
2016-03-02,27
2016-03-02,34
2016-03-02,88
2016-03-02,588
2016-03-02,2013
2016-03-02,3542
2016-03-02,1654
2016-03-02,347
2016-03-02,359
2016-03-02,563
2016-03-02,595
2016-03-02,637
2016-03-02,691
2016-03-02,1238
2016-03-02,2646
2016-03-02,2446
2016-03-02,1216
2016-03-02,681
2016-03-02,557
2016-03-02,337
2016-03-02,151
2016-03-03,115
2016-03-03,52
2016-03-03,52
2016-03-03,28
2016-03-03,35
2016-03-03,87
2016-03-03,559
2016-03-03,1900
2016-03-03,3794
2016-03-03,2000
2016-03-03,921
2016-03-03,822
2016-03-03,1033
2016-03-03,1078
2016-03-03,973
2016-03-03,994
2016-03-03,1487
2016-03-03,2659
2016-03-03,2395
2016-03-03,1363
2016-03-03,870
2016-03-03,569
2016-03-03,370
2016-03-03,260
2016-03-04,117
2016-03-04,44
2016-03-04,39
2016-03-04,41
2016-03-04,41
2016-03-04,93
2016-03-04,503
2016-03-04,1660
2016-03-04,3530
2016-03-04,1845
2016-03-04,945
2016-03-04,876
2016-03-04,1196
2016-03-04,1218
2016-03-04,1055
2016-03-04,1222
2016-03-04,1558
2016-03-04,2733
2016-03-04,2071
2016-03-04,1218
2016-03-04,695
2016-03-04,518
2016-03-04,375
2016-03-04,377
2016-03-05,303
2016-03-05,193
2016-03-05,150
2016-03-05,99
2016-03-05,71
2016-03-05,50
2016-03-05,78
2016-03-05,211
2016-03-05,465
2016-03-05,665
2016-03-05,668
2016-03-05,797
2016-03-05,1075
2016-03-05,978
2016-03-05,920
2016-03-05,1083
2016-03-05,1059
2016-03-05,1003
2016-03-05,596
2016-03-05,531
2016-03-05,385
2016-03-05,284
2016-03-05,290
2016-03-05,261
2016-03-06,284
2016-03-06,194
2016-03-06,147
2016-03-06,94
2016-03-06,67
2016-03-06,52
2016-03-06,78
2016-03-06,115
2016-03-06,271
2016-03-06,568
2016-03-06,945
2016-03-06,1195
2016-03-06,1434
2016-03-06,1403
2016-03-06,1229
2016-03-06,799
2016-03-06,732
2016-03-06,771
2016-03-06,618
2016-03-06,436
2016-03-06,379
2016-03-06,331
2016-03-06,223
2016-03-06,145
2016-03-07,100
2016-03-07,45
2016-03-07,20
2016-03-07,18
2016-03-07,22
2016-03-07,103
2016-03-07,523
2016-03-07,1873
2016-03-07,3690
2016-03-07,1756
2016-03-07,710
2016-03-07,658
2016-03-07,806
2016-03-07,823
2016-03-07,727
2016-03-07,793
2016-03-07,1220
2016-03-07,2742
2016-03-07,2654
2016-03-07,1458
2016-03-07,877
2016-03-07,515
2016-03-07,355
2016-03-07,184
2016-03-08,108
2016-03-08,72
2016-03-08,32
2016-03-08,20
2016-03-08,26
2016-03-08,101
2016-03-08,631
2016-03-08,2106
2016-03-08,3878
2016-03-08,1882
2016-03-08,745
2016-03-08,655
2016-03-08,881
2016-03-08,880
2016-03-08,804
2016-03-08,817
2016-03-08,1435
2016-03-08,2581
2016-03-08,2279
2016-03-08,1240
2016-03-08,757
2016-03-08,566
2016-03-08,391
2016-03-08,242
2016-03-09,108
2016-03-09,48
2016-03-09,28
2016-03-09,17
2016-03-09,16
2016-03-09,57
2016-03-09,282
2016-03-09,1389
2016-03-09,2888
2016-03-09,1581
2016-03-09,787
2016-03-09,634
2016-03-09,667
2016-03-09,804
2016-03-09,578
2016-03-09,526
2016-03-09,894
2016-03-09,2420
2016-03-09,2204
2016-03-09,1196
2016-03-09,762
2016-03-09,629
2016-03-09,405
2016-03-09,222
2016-03-10,147
2016-03-10,86
2016-03-10,47
2016-03-10,35
2016-03-10,45
2016-03-10,105
2016-03-10,518
2016-03-10,1807
2016-03-10,3518
2016-03-10,1681
2016-03-10,766
2016-03-10,732
2016-03-10,908
2016-03-10,945
2016-03-10,840
2016-03-10,975
2016-03-10,1412
2016-03-10,2656
2016-03-10,2549
2016-03-10,1402
2016-03-10,840
2016-03-10,600
2016-03-10,568
2016-03-10,322
2016-03-11,180
2016-03-11,106
2016-03-11,61
2016-03-11,52
2016-03-11,51
2016-03-11,106
2016-03-11,509
2016-03-11,1718
2016-03-11,3472
2016-03-11,1905
2016-03-11,958
2016-03-11,943
2016-03-11,871
2016-03-11,603
2016-03-11,477
2016-03-11,576
2016-03-11,917
2016-03-11,2045
2016-03-11,2115
2016-03-11,1195
2016-03-11,709
2016-03-11,497
2016-03-11,442
2016-03-11,385
2016-03-12,295
2016-03-12,251
2016-03-12,149
2016-03-12,139
2016-03-12,79
2016-03-12,60
2016-03-12,103
2016-03-12,172
2016-03-12,439
2016-03-12,783
2016-03-12,1223
2016-03-12,1583
2016-03-12,2090
2016-03-12,2143
2016-03-12,2302
2016-03-12,2196
2016-03-12,1998
2016-03-12,1705
2016-03-12,1244
2016-03-12,830
2016-03-12,613
2016-03-12,423
2016-03-12,383
2016-03-12,370
2016-03-13,372
2016-03-13,260
2016-03-13,256
2016-03-13,160
2016-03-13,73
2016-03-13,64
2016-03-13,83
2016-03-13,155
2016-03-13,299
2016-03-13,687
2016-03-13,1129
2016-03-13,1760
2016-03-13,2289
2016-03-13,2511
2016-03-13,2468
2016-03-13,2450
2016-03-13,2107
2016-03-13,1754
2016-03-13,977
2016-03-13,574
2016-03-13,499
2016-03-13,318
2016-03-13,284
2016-03-13,158
2016-03-14,120
2016-03-14,68
2016-03-14,31
2016-03-14,21
2016-03-14,35
2016-03-14,100
2016-03-14,539
2016-03-14,1912
2016-03-14,3674
2016-03-14,1814
2016-03-14,884
2016-03-14,816
2016-03-14,1043
2016-03-14,1023
2016-03-14,1056
2016-03-14,1255
2016-03-14,1650
2016-03-14,3163
2016-03-14,2801
2016-03-14,1446
2016-03-14,814
2016-03-14,548
2016-03-14,409
2016-03-14,226
2016-03-15,105
2016-03-15,72
2016-03-15,42
2016-03-15,22
2016-03-15,33
2016-03-15,103
2016-03-15,600
2016-03-15,2133
2016-03-15,3952
2016-03-15,1771
2016-03-15,846
2016-03-15,728
2016-03-15,928
2016-03-15,1000
2016-03-15,908
2016-03-15,996
2016-03-15,1416
2016-03-15,2963
2016-03-15,2768
2016-03-15,1520
2016-03-15,875
2016-03-15,646
2016-03-15,500
2016-03-15,297
2016-03-16,121
2016-03-16,60
2016-03-16,37
2016-03-16,29
2016-03-16,33
2016-03-16,108
2016-03-16,587
2016-03-16,2055
2016-03-16,3979
2016-03-16,1865
2016-03-16,860
2016-03-16,737
2016-03-16,989
2016-03-16,1034
2016-03-16,912
2016-03-16,1061
2016-03-16,1504
2016-03-16,2826
2016-03-16,2672
2016-03-16,1499
2016-03-16,878
2016-03-16,679
2016-03-16,502
2016-03-16,295
2016-03-17,155
2016-03-17,72
2016-03-17,46
2016-03-17,42
2016-03-17,47
2016-03-17,104
2016-03-17,571
2016-03-17,1999
2016-03-17,3948
2016-03-17,1903
2016-03-17,952
2016-03-17,857
2016-03-17,1226
2016-03-17,1286
2016-03-17,1180
2016-03-17,1367
2016-03-17,1774
2016-03-17,2995
2016-03-17,2723
2016-03-17,1432
2016-03-17,896
2016-03-17,598
2016-03-17,508
2016-03-17,379
2016-03-18,252
2016-03-18,117
2016-03-18,67
2016-03-18,55
2016-03-18,53
2016-03-18,101
2016-03-18,499
2016-03-18,1713
2016-03-18,3406
2016-03-18,1713
2016-03-18,830
2016-03-18,795
2016-03-18,1011
2016-03-18,1057
2016-03-18,1048
2016-03-18,1079
2016-03-18,1473
2016-03-18,2637
2016-03-18,1974
2016-03-18,1120
2016-03-18,754
2016-03-18,509
2016-03-18,388
2016-03-18,396
2016-03-19,353
2016-03-19,243
2016-03-19,143
2016-03-19,129
2016-03-19,79
2016-03-19,86
2016-03-19,85
2016-03-19,208
2016-03-19,450
2016-03-19,774
2016-03-19,1007
2016-03-19,1287
2016-03-19,1607
2016-03-19,1629
2016-03-19,1596
2016-03-19,1570
2016-03-19,1448
2016-03-19,1428
2016-03-19,1126
2016-03-19,810
2016-03-19,535
2016-03-19,402
2016-03-19,479
2016-03-19,429
2016-03-20,374
2016-03-20,253
2016-03-20,219
2016-03-20,144
2016-03-20,88
2016-03-20,62
2016-03-20,91
2016-03-20,137
2016-03-20,263
2016-03-20,578
2016-03-20,970
2016-03-20,1256
2016-03-20,1659
2016-03-20,1608
2016-03-20,1547
2016-03-20,1586
2016-03-20,1505
2016-03-20,1440
2016-03-20,1207
2016-03-20,632
2016-03-20,469
2016-03-20,373
2016-03-20,348
2016-03-20,234
2016-03-21,117
2016-03-21,83
2016-03-21,52
2016-03-21,42
2016-03-21,42
2016-03-21,116
2016-03-21,585
2016-03-21,2033
2016-03-21,3643
2016-03-21,1823
2016-03-21,928
2016-03-21,853
2016-03-21,1034
2016-03-21,1051
2016-03-21,1023
2016-03-21,1133
2016-03-21,1551
2016-03-21,3077
2016-03-21,2872
2016-03-21,1587
2016-03-21,916
2016-03-21,636
2016-03-21,402
2016-03-21,253
2016-03-22,149
2016-03-22,69
2016-03-22,47
2016-03-22,41
2016-03-22,49
2016-03-22,103
2016-03-22,659
2016-03-22,2183
2016-03-22,4124
2016-03-22,1969
2016-03-22,1045
2016-03-22,1012
2016-03-22,1230
2016-03-22,1361
2016-03-22,1278
2016-03-22,1379
2016-03-22,1840
2016-03-22,3421
2016-03-22,3087
2016-03-22,1625
2016-03-22,995
2016-03-22,714
2016-03-22,489
2016-03-22,281
2016-03-23,143
2016-03-23,92
2016-03-23,54
2016-03-23,33
2016-03-23,64
2016-03-23,108
2016-03-23,640
2016-03-23,2168
2016-03-23,4093
2016-03-23,1913
2016-03-23,936
2016-03-23,916
2016-03-23,1077
2016-03-23,1054
2016-03-23,1075
2016-03-23,1147
2016-03-23,1618
2016-03-23,2962
2016-03-23,2716
2016-03-23,1538
2016-03-23,944
2016-03-23,686
2016-03-23,520
2016-03-23,340
2016-03-24,193
2016-03-24,150
2016-03-24,122
2016-03-24,53
2016-03-24,45
2016-03-24,87
2016-03-24,571
2016-03-24,1898
2016-03-24,3588
2016-03-24,1819
2016-03-24,1009
2016-03-24,852
2016-03-24,1178
2016-03-24,901
2016-03-24,673
2016-03-24,584
2016-03-24,864
2016-03-24,1560
2016-03-24,1369
2016-03-24,679
2016-03-24,386
2016-03-24,314
2016-03-24,204
2016-03-24,230
2016-03-25,130
2016-03-25,111
2016-03-25,76
2016-03-25,85
2016-03-25,42
2016-03-25,61
2016-03-25,121
2016-03-25,231
2016-03-25,368
2016-03-25,718
2016-03-25,1087
2016-03-25,1722
2016-03-25,2334
2016-03-25,2420
2016-03-25,2886
2016-03-25,2881
2016-03-25,2875
2016-03-25,2342
2016-03-25,1838
2016-03-25,912
2016-03-25,675
2016-03-25,468
2016-03-25,455
2016-03-25,398
2016-03-26,293
2016-03-26,219
2016-03-26,136
2016-03-26,79
2016-03-26,101
2016-03-26,81
2016-03-26,91
2016-03-26,162
2016-03-26,348
2016-03-26,601
2016-03-26,795
2016-03-26,1131
2016-03-26,1113
2016-03-26,950
2016-03-26,1144
2016-03-26,995
2016-03-26,803
2016-03-26,682
2016-03-26,329
2016-03-27,179
2016-03-27,687
2016-03-27,626
2016-03-27,668
2016-03-27,553
2016-03-27,1006
2016-03-27,1071
2016-03-27,1109
2016-03-27,1015
2016-03-27,664
2016-03-27,153
2016-03-27,154
2016-03-27,156
2016-03-27,82
2016-03-28,56
2016-03-28,34
2016-03-28,21
2016-03-28,34
2016-03-28,33
2016-03-28,14
2016-03-28,47
2016-03-28,47
2016-03-28,65
2016-03-28,169
2016-03-28,410
2016-03-28,615
2016-03-28,889
2016-03-28,1146
2016-03-28,1300
2016-03-28,1589
2016-03-28,1283
2016-03-28,342
2016-03-28,638
2016-03-28,491
2016-03-28,307
2016-03-28,274
2016-03-28,240
2016-03-28,172
2016-03-29,115
2016-03-29,73
2016-03-29,67
2016-03-29,27
2016-03-29,44
2016-03-29,96
2016-03-29,448
2016-03-29,1512
2016-03-29,3126
2016-03-29,1718
2016-03-29,768
2016-03-29,797
2016-03-29,913
2016-03-29,871
2016-03-29,973
2016-03-29,1053
2016-03-29,1365
2016-03-29,1710
2016-03-29,1090
2016-03-29,609
2016-03-29,512
2016-03-29,410
2016-03-29,318
2016-03-29,199
2016-03-30,109
2016-03-30,75
2016-03-30,52
2016-03-30,33
2016-03-30,36
2016-03-30,87
2016-03-30,545
2016-03-30,1727
2016-03-30,3572
2016-03-30,1710
2016-03-30,896
2016-03-30,880
2016-03-30,1063
2016-03-30,1178
2016-03-30,1081
2016-03-30,1162
2016-03-30,1540
2016-03-30,2941
2016-03-30,3189
2016-03-30,1894
2016-03-30,1111
2016-03-30,711
2016-03-30,533
2016-03-30,391
2016-03-31,164
2016-03-31,82
2016-03-31,94
2016-03-31,48
2016-03-31,30
2016-03-31,104
2016-03-31,533
2016-03-31,1890
2016-03-31,3635
2016-03-31,1929
2016-03-31,961
2016-03-31,967
2016-03-31,1259
2016-03-31,1344
2016-03-31,1280
2016-03-31,1306
2016-03-31,1739
2016-03-31,3170
2016-03-31,3206
2016-03-31,1842
2016-03-31,1001
2016-03-31,726
2016-03-31,600
2016-03-31,394
2016-04-01,216
2016-04-01,136
2016-04-01,100
2016-04-01,56
2016-04-01,53
2016-04-01,97
2016-04-01,495
2016-04-01,1630
2016-04-01,3485
2016-04-01,1911
2016-04-01,999
2016-04-01,1035
2016-04-01,1317
2016-04-01,1357
2016-04-01,1299
2016-04-01,1431
2016-04-01,1750
2016-04-01,3015
2016-04-01,2608
2016-04-01,1560
2016-04-01,855
2016-04-01,620
2016-04-01,586
2016-04-01,526
2016-04-02,363
2016-04-02,299
2016-04-02,238
2016-04-02,132
2016-04-02,102
2016-04-02,94
2016-04-02,108
2016-04-02,237
2016-04-02,480
2016-04-02,900
2016-04-02,1446
2016-04-02,2067
2016-04-02,2803
2016-04-02,2883
2016-04-02,3096
2016-04-02,3201
2016-04-02,2601
2016-04-02,1341
2016-04-02,748
2016-04-02,400
2016-04-02,187
2016-04-02,189
2016-04-02,218
2016-04-02,234
2016-04-03,284
2016-04-03,198
2016-04-03,158
2016-04-03,99
2016-04-03,93
2016-04-03,69
2016-04-03,93
2016-04-03,152
2016-04-03,320
2016-04-03,694
2016-04-03,1365
2016-04-03,2018
2016-04-03,2620
2016-04-03,2985
2016-04-03,2696
2016-04-03,2563
2016-04-03,2586
2016-04-03,2138
2016-04-03,1735
2016-04-03,643
2016-04-03,458
2016-04-03,387
2016-04-03,339
2016-04-03,248
2016-04-04,158
2016-04-04,88
2016-04-04,59
2016-04-04,43
2016-04-04,60
2016-04-04,94
2016-04-04,541
2016-04-04,1791
2016-04-04,3639
2016-04-04,1782
2016-04-04,838
2016-04-04,841
2016-04-04,902
2016-04-04,1020
2016-04-04,1013
2016-04-04,1012
2016-04-04,1352
2016-04-04,2582
2016-04-04,3074
2016-04-04,1738
2016-04-04,1065
2016-04-04,646
2016-04-04,470
2016-04-04,301
2016-04-05,171
2016-04-05,88
2016-04-05,55
2016-04-05,43
2016-04-05,55
2016-04-05,100
2016-04-05,666
2016-04-05,2040
2016-04-05,4061
2016-04-05,1939
2016-04-05,1024
2016-04-05,935
2016-04-05,1268
2016-04-05,1387
2016-04-05,1319
2016-04-05,1391
2016-04-05,1933
2016-04-05,3579
2016-04-05,3606
2016-04-05,2193
2016-04-05,1172
2016-04-05,739
2016-04-05,512
2016-04-05,299
2016-04-06,146
2016-04-06,100
2016-04-06,59
2016-04-06,41
2016-04-06,43
2016-04-06,89
2016-04-06,599
2016-04-06,1807
2016-04-06,3221
2016-04-06,1409
2016-04-06,715
2016-04-06,816
2016-04-06,952
2016-04-06,818
2016-04-06,840
2016-04-06,896
2016-04-06,1496
2016-04-06,2966
2016-04-06,2930
2016-04-06,1747
2016-04-06,915
2016-04-06,640
2016-04-06,443
2016-04-06,314
2016-04-07,161
2016-04-07,78
2016-04-07,75
2016-04-07,41
2016-04-07,37
2016-04-07,94
2016-04-07,540
2016-04-07,1864
2016-04-07,1748
2016-04-07,754
2016-04-07,682
2016-04-07,763
2016-04-07,636
2016-04-07,515
2016-04-07,826
2016-04-07,1362
2016-04-07,2017
2016-04-07,2358
2016-04-07,1457
2016-04-07,825
2016-04-07,643
2016-04-07,518
2016-04-07,364
2016-04-08,183
2016-04-08,151
2016-04-08,60
2016-04-08,41
2016-04-08,50
2016-04-08,87
2016-04-08,525
2016-04-08,1749
2016-04-08,3526
2016-04-08,1893
2016-04-08,905
2016-04-08,947
2016-04-08,1212
2016-04-08,1306
2016-04-08,1194
2016-04-08,1448
2016-04-08,1801
2016-04-08,3165
2016-04-08,2619
2016-04-08,1620
2016-04-08,964
2016-04-08,676
2016-04-08,625
2016-04-08,444
2016-04-09,389
2016-04-09,266
2016-04-09,184
2016-04-09,132
2016-04-09,96
2016-04-09,57
2016-04-09,119
2016-04-09,128
2016-04-09,246
2016-04-09,563
2016-04-09,1030
2016-04-09,1367
2016-04-09,1698
2016-04-09,1938
2016-04-09,1793
2016-04-09,1780
2016-04-09,1759
2016-04-09,1672
2016-04-09,1435
2016-04-09,1062
2016-04-09,701
2016-04-09,466
2016-04-09,407
2016-04-09,416
2016-04-10,359
2016-04-10,313
2016-04-10,188
2016-04-10,187
2016-04-10,107
2016-04-10,76
2016-04-10,102
2016-04-10,168
2016-04-10,348
2016-04-10,808
2016-04-10,1354
2016-04-10,1961
2016-04-10,2486
2016-04-10,2561
2016-04-10,2445
2016-04-10,2378
2016-04-10,2124
2016-04-10,1639
2016-04-10,1386
2016-04-10,912
2016-04-10,558
2016-04-10,387
2016-04-10,367
2016-04-10,204
2016-04-11,107
2016-04-11,70
2016-04-11,52
2016-04-11,40
2016-04-11,43
2016-04-11,95
2016-04-11,587
2016-04-11,1925
2016-04-11,3892
2016-04-11,1910
2016-04-11,823
2016-04-11,846
2016-04-11,1059
2016-04-11,1073
2016-04-11,528
2016-04-11,310
2016-04-11,832
2016-04-11,2760
2016-04-11,2994
2016-04-11,1803
2016-04-11,946
2016-04-11,621
2016-04-11,449
2016-04-11,245
2016-04-12,125
2016-04-12,88
2016-04-12,31
2016-04-12,11
2016-04-12,25
2016-04-12,87
2016-04-12,650
2016-04-12,2016
2016-04-12,4135
2016-04-12,2065
2016-04-12,982
2016-04-12,926
2016-04-12,1231
2016-04-12,1286
2016-04-12,1241
2016-04-12,1339
2016-04-12,1898
2016-04-12,3706
2016-04-12,3842
2016-04-12,2116
2016-04-12,1142
2016-04-12,824
2016-04-12,607
2016-04-12,372
2016-04-13,187
2016-04-13,103
2016-04-13,66
2016-04-13,64
2016-04-13,46
2016-04-13,117
2016-04-13,696
2016-04-13,2301
2016-04-13,4406
2016-04-13,2224
2016-04-13,1003
2016-04-13,1001
2016-04-13,1366
2016-04-13,1319
2016-04-13,1325
2016-04-13,1464
2016-04-13,1929
2016-04-13,3680
2016-04-13,3575
2016-04-13,1997
2016-04-13,1056
2016-04-13,762
2016-04-13,669
2016-04-13,406
2016-04-14,161
2016-04-14,115
2016-04-14,84
2016-04-14,37
2016-04-14,54
2016-04-14,99
2016-04-14,670
2016-04-14,2243
2016-04-14,4358
2016-04-14,2230
2016-04-14,1056
2016-04-14,965
2016-04-14,1346
2016-04-14,1226
2016-04-14,1031
2016-04-14,1204
2016-04-14,1786
2016-04-14,3507
2016-04-14,3530
2016-04-14,2018
2016-04-14,1151
2016-04-14,832
2016-04-14,608
2016-04-14,300
2016-04-15,173
2016-04-15,103
